outletCode,latitude,longitude,outletType,outletCategory
customer_id_809,30.15299988,31.40550041,type_4,category_2
customer_id_910,30.03680038,31.29179955,type_4,category_2
customer_id_1995,30.11240005,31.63439941,type_3,category_2
customer_id_865,30.03980064,31.33110046,type_4,category_2
customer_id_1615,30.00090027,31.14690018,type_4,category_2
customer_id_79,30.19309998,31.45140076,type_3,category_2
customer_id_1830,30.21870041,31.29759979,type_3,category_2
customer_id_1734,29.99810028,31.20949936,type_3,category_2
customer_id_1214,30.06360054,31.28949928,type_3,category_2
customer_id_2491,30.04759979,31.31299973,type_3,category_2
customer_id_140,30.15189934,31.22870064,type_3,category_2
customer_id_1733,29.99690056,31.21459961,type_3,category_2
customer_id_2652,30.10409927,31.31130028,type_3,category_2
customer_id_597,30.13419914,31.32670021,type_3,category_2
customer_id_671,30.45619965,31.16990089,type_3,category_2
customer_id_1475,30.14870071,31.25219917,type_3,category_2
customer_id_1940,30.0685997,31.34939957,type_3,category_2
customer_id_742,29.9633007,31.1012001,type_3,category_2
customer_id_2442,29.87470055,31.29050064,type_3,category_2
customer_id_157,30.12649918,31.2378006,type_3,category_2
customer_id_2633,30.04630089,31.32489967,type_3,category_2
customer_id_1973,30.07369995,31.35090065,type_3,category_2
customer_id_359,29.91200066,30.90379906,type_3,category_2
customer_id_1013,30.13960075,31.39789963,type_3,category_2
customer_id_1006,30.1086998,31.30360031,type_3,category_2
customer_id_1599,30.35330009,31.20210075,type_3,category_2
customer_id_2629,30.13479996,31.45540047,type_3,category_2
customer_id_1146,30.1480999,31.40250015,type_3,category_2
customer_id_2711,29.98660088,31.2833004,type_3,category_2
customer_id_1523,30.0053997,31.13629913,type_3,category_2
customer_id_2019,29.96290016,31.28350067,type_3,category_2
customer_id_743,29.97380066,31.09989929,type_3,category_2
customer_id_2573,29.90040016,31.28800011,type_3,category_2
customer_id_1177,30.14579964,31.38940048,type_3,category_2
customer_id_2073,30.04829979,31.3234005,type_3,category_2
customer_id_2048,30.06310081,31.28590012,type_3,category_2
customer_id_2043,30.11560059,31.33029938,type_3,category_2
customer_id_2507,29.96260071,31.30579948,type_3,category_2
customer_id_2040,30.05150032,31.39730072,type_3,category_2
customer_id_2506,29.9871006,31.28420067,type_3,category_2
customer_id_558,30.46870041,31.18770027,type_3,category_2
customer_id_850,30.08880043,31.27549934,type_3,category_2
customer_id_553,30.47730064,31.16990089,type_3,category_2
customer_id_1160,30.06080055,31.27680016,type_3,category_2
customer_id_1616,29.99880028,31.19490051,type_4,category_2
customer_id_2632,29.98489952,31.28759956,type_3,category_2
customer_id_2701,30.07559967,31.26849937,type_3,category_2
customer_id_391,29.95409966,30.93950081,type_4,category_2
customer_id_2525,29.98590088,31.28739929,type_4,category_2
customer_id_975,30.03969955,31.34009933,type_4,category_2
customer_id_2176,30.06710052,31.3470993,type_4,category_2
customer_id_2172,30.14760017,31.40279961,type_4,category_2
customer_id_357,29.96349907,31.14319992,type_4,category_2
customer_id_957,30.07139969,31.25659943,type_4,category_2
customer_id_2584,30.15329933,31.39730072,type_4,category_2
customer_id_399,29.95759964,30.94149971,type_4,category_2
customer_id_1534,29.97940063,30.93580055,type_4,category_2
customer_id_1537,30.11860085,31.13150024,type_4,category_2
customer_id_1538,30.11759949,31.13509941,type_4,category_2
customer_id_2215,30.04490089,31.3260994,type_4,category_2
customer_id_2448,30.07839966,31.27930069,type_4,category_2
customer_id_1184,30.0223999,31.22680092,type_4,category_2
customer_id_634,30.12509918,31.34390068,type_4,category_2
customer_id_821,30.07299995,31.25060081,type_4,category_2
customer_id_977,30.08600044,31.35160065,type_4,category_2
customer_id_491,30.03450012,31.21109962,type_3,category_2
customer_id_978,30.10420036,31.3173008,type_4,category_2
customer_id_980,30.07869911,31.25499916,type_4,category_2
customer_id_1618,30.31299973,31.12859917,type_3,category_2
customer_id_754,29.97340012,31.35639954,type_3,category_2
customer_id_1928,30.07559967,31.16390038,type_3,category_2
customer_id_95,30.45770073,31.18009949,type_3,category_2
customer_id_637,30.04630089,31.32500076,type_4,category_2
customer_id_376,29.94659996,30.90769958,type_4,category_2
customer_id_968,30.04759979,31.3178997,type_4,category_2
customer_id_988,30.10740089,31.30970001,type_4,category_2
customer_id_2169,30.03479958,31.26029968,type_4,category_2
customer_id_950,30.04190063,31.36860085,type_4,category_2
customer_id_984,30.15340042,31.4048996,type_4,category_2
customer_id_2528,29.96100044,31.2548008,type_4,category_2
customer_id_2444,30.15099907,31.40439987,type_4,category_2
customer_id_355,30.01059914,31.13409996,type_4,category_2
customer_id_657,30.05620003,31.27129936,type_4,category_2
customer_id_797,30.15110016,31.40469933,type_4,category_2
customer_id_958,30.04459953,31.3281002,type_4,category_2
customer_id_2216,30.14800072,31.35029984,type_4,category_2
customer_id_2763,29.83390045,31.35009956,type_5,category_2
customer_id_1309,30.08670044,31.21179962,type_5,category_2
customer_id_1316,30.11639977,31.25650024,type_5,category_2
customer_id_310,29.98800087,31.15670013,type_5,category_2
customer_id_336,29.97629929,31.16360092,type_5,category_2
customer_id_337,29.98970032,31.18219948,type_5,category_2
customer_id_338,29.86400032,31.2614994,type_5,category_2
customer_id_2709,29.71209908,31.28790092,type_5,category_2
customer_id_370,29.94070053,30.90950012,type_5,category_2
customer_id_369,29.96109962,30.93059921,type_5,category_2
customer_id_312,29.98220062,31.19680023,type_5,category_2
customer_id_368,29.94140053,30.91629982,type_5,category_2
customer_id_366,29.94029999,30.92060089,type_5,category_2
customer_id_365,29.95330048,30.9340992,type_5,category_2
customer_id_364,29.95409966,30.93950081,type_5,category_2
customer_id_363,29.96299934,30.94029999,type_5,category_2
customer_id_362,29.93530083,30.91419983,type_5,category_2
customer_id_360,29.96360016,30.93899918,type_5,category_2
customer_id_356,29.99080086,31.13990021,type_5,category_2
customer_id_367,29.95400047,30.93930054,type_5,category_2
customer_id_313,29.94490051,31.16250038,type_5,category_2
customer_id_314,29.93759918,31.17200089,type_5,category_2
customer_id_315,29.97470093,31.21179962,type_5,category_2
customer_id_1182,30.04150009,31.36860085,type_5,category_2
customer_id_334,29.99810028,31.19949913,type_5,category_2
customer_id_333,29.97520065,31.09959984,type_5,category_2
customer_id_332,29.85210037,31.24169922,type_5,category_2
customer_id_331,29.9442997,31.18759918,type_5,category_2
customer_id_330,29.97610092,31.14559937,type_5,category_2
customer_id_327,29.98920059,31.18969917,type_5,category_2
customer_id_326,29.96570015,31.14780045,type_5,category_2
customer_id_325,29.88599968,31.27300072,type_5,category_2
customer_id_324,29.98839951,31.19440079,type_5,category_2
customer_id_323,29.97870064,31.19599915,type_5,category_2
customer_id_322,29.85070038,31.23520088,type_5,category_2
customer_id_320,29.84819984,31.23139954,type_5,category_2
customer_id_319,29.98749924,31.17519951,type_5,category_2
customer_id_318,29.98760033,31.17539978,type_5,category_2
customer_id_317,29.98240089,31.1583004,type_5,category_2
customer_id_316,29.9843998,31.15110016,type_5,category_2
customer_id_308,29.93689919,31.16990089,type_5,category_2
customer_id_354,29.8465004,31.23200035,type_5,category_2
customer_id_2702,29.84020042,31.32769966,type_5,category_2
customer_id_2705,30.10689926,31.28230095,type_5,category_2
customer_id_263,30.10059929,31.19879913,type_5,category_2
customer_id_262,30.11020088,31.17399979,type_5,category_2
customer_id_261,30.08720016,31.19009972,type_5,category_2
customer_id_260,30.08110046,31.18880081,type_5,category_2
customer_id_259,30.08539963,31.18549919,type_5,category_2
customer_id_2731,30.08699989,31.24550056,type_5,category_2
customer_id_257,30.00720024,31.14249992,type_5,category_2
customer_id_256,30.02540016,31.11459923,type_5,category_2
customer_id_254,30.04059982,31.18090057,type_5,category_2
customer_id_253,29.99110031,31.14990044,type_5,category_2
customer_id_252,30.01589966,31.17110062,type_5,category_2
customer_id_251,30.01469994,31.18199921,type_5,category_2
customer_id_250,30.01379967,31.18989944,type_5,category_2
customer_id_273,30.08270073,31.20229912,type_5,category_2
customer_id_274,30.14340019,31.1359005,type_5,category_2
customer_id_275,30.14310074,31.1364994,type_5,category_2
customer_id_276,30.09009933,31.20459938,type_5,category_2
customer_id_2729,30.0760994,31.25469971,type_5,category_2
customer_id_2070,30.06340027,31.26210022,type_5,category_2
customer_id_265,30.09329987,31.20859909,type_5,category_2
customer_id_267,30.08329964,31.21999931,type_5,category_2
customer_id_350,29.99620056,31.17840004,type_5,category_2
customer_id_349,29.98880005,31.17889977,type_5,category_2
customer_id_348,29.98730087,31.15500069,type_5,category_2
customer_id_2706,30.12050056,31.3022995,type_5,category_2
customer_id_346,29.97550011,31.16130066,type_5,category_2
customer_id_344,29.99209976,31.17790031,type_5,category_2
customer_id_343,29.99950027,31.20120049,type_5,category_2
customer_id_342,29.99620056,31.19309998,type_5,category_2
customer_id_353,29.92630005,31.24650002,type_5,category_2
customer_id_371,29.97190094,30.95490074,type_5,category_2
customer_id_307,29.93720055,31.16710091,type_5,category_2
customer_id_305,29.99959946,31.12590027,type_5,category_2
customer_id_272,30.1765995,31.12360001,type_5,category_2
customer_id_271,30.08460045,31.18379974,type_5,category_2
customer_id_270,30.08029938,31.18440056,type_5,category_2
customer_id_269,30.0821991,31.19980049,type_5,category_2
customer_id_268,30.07579994,31.20599937,type_5,category_2
customer_id_266,30.12000084,31.14360046,type_5,category_2
customer_id_1564,30.30380058,31.18829918,type_5,category_2
customer_id_1646,30.14559937,31.23769951,type_5,category_2
customer_id_1634,30.12999916,31.24839973,type_5,category_2
customer_id_1710,30.04929924,31.19120026,type_5,category_2
customer_id_1708,30.01180077,31.19190025,type_5,category_2
customer_id_1707,30.01379967,31.19379997,type_5,category_2
customer_id_1706,30.01379967,31.19350052,type_5,category_2
customer_id_1705,30.02169991,31.19879913,type_5,category_2
customer_id_1704,30.01460075,31.1882,type_5,category_2
customer_id_1703,30.01479912,31.18330002,type_5,category_2
customer_id_1702,30.02120018,31.1916008,type_5,category_2
customer_id_2177,30.1595993,31.35300064,type_5,category_2
customer_id_2178,30.12730026,31.34530067,type_5,category_2
customer_id_1696,30.02619934,31.16600037,type_5,category_2
customer_id_1709,30.01790047,31.19989967,type_5,category_2
customer_id_1664,30.01519966,31.14789963,type_5,category_2
customer_id_1663,30.01609993,31.14559937,type_5,category_2
customer_id_2184,30.03269958,31.2534008,type_5,category_2
customer_id_1629,30.11650085,31.25729942,type_5,category_2
customer_id_2193,30.09609985,31.2621994,type_5,category_2
customer_id_1665,30.10750008,31.20870018,type_5,category_2
customer_id_1626,30.13899994,31.21689987,type_5,category_2
customer_id_1711,30.04840088,31.19109917,type_5,category_2
customer_id_2175,30.17950058,31.4416008,type_5,category_2
customer_id_1672,29.96050072,30.90839958,type_5,category_2
customer_id_1671,30.08480072,31.22249985,type_5,category_2
customer_id_1670,30.08270073,31.22060013,type_5,category_2
customer_id_1668,30.05789948,31.20960045,type_5,category_2
customer_id_1667,30.07679939,31.21479988,type_5,category_2
customer_id_1666,30.10639954,31.2045002,type_5,category_2
customer_id_1692,30.03129959,31.18939972,type_5,category_2
customer_id_1693,30.24889946,31.2071991,type_5,category_2
customer_id_1695,30.02510071,31.18729973,type_5,category_2
customer_id_1722,29.89699936,31.22669983,type_5,category_2
customer_id_1721,29.97529984,31.21559906,type_5,category_2
customer_id_1720,29.97520065,31.21529961,type_5,category_2
customer_id_1719,29.99889946,31.20199966,type_5,category_2
customer_id_1718,30.00349998,31.20890045,type_5,category_2
customer_id_1717,30.00499916,31.20940018,type_5,category_2
customer_id_1716,29.97299957,31.20809937,type_5,category_2
customer_id_2174,30.04080009,31.37260056,type_5,category_2
customer_id_1712,30.06679916,31.18260002,type_5,category_2
customer_id_304,30.08620071,31.18330002,type_5,category_2
customer_id_1625,30.1291008,31.25090027,type_5,category_2
customer_id_1623,30.54430008,31.2689991,type_5,category_2
customer_id_1657,30.50250053,31.22970009,type_5,category_2
customer_id_1655,30.13459969,31.06340027,type_5,category_2
customer_id_1654,30.29409981,30.91119957,type_5,category_2
customer_id_1652,30.12030029,31.14319992,type_5,category_2
customer_id_1651,30.07999992,31.16250038,type_5,category_2
customer_id_1650,30.11389923,31.16889954,type_5,category_2
customer_id_1649,30.06920052,31.1753006,type_5,category_2
customer_id_1648,30.0746994,31.16500092,type_5,category_2
customer_id_1632,30.11590004,31.27879906,type_5,category_2
customer_id_1647,30.10849953,31.18490028,type_5,category_2
customer_id_2190,30.09819984,31.27829933,type_5,category_2
customer_id_2191,30.10029984,31.27409935,type_5,category_2
customer_id_1642,30.07629967,31.20700073,type_5,category_2
customer_id_1641,30.0746994,31.20089912,type_5,category_2
customer_id_2192,30.10029984,31.27059937,type_5,category_2
customer_id_1638,30.08180046,31.19589996,type_5,category_2
customer_id_1637,30.09490013,31.2045002,type_5,category_2
customer_id_1659,30.45779991,31.19639969,type_5,category_2
customer_id_1624,30.14959908,31.15089989,type_5,category_2
customer_id_1660,30.09679985,31.21419907,type_5,category_2
customer_id_1633,30.13800049,31.26140022,type_5,category_2
customer_id_2194,30.0951004,31.32430077,type_5,category_2
customer_id_1621,30.14410019,31.13199997,type_5,category_2
customer_id_1620,30.17350006,31.11590004,type_5,category_2
customer_id_1619,30.13380051,31.1697998,type_5,category_2
customer_id_1630,30.12999916,31.26099968,type_5,category_2
customer_id_2195,30.05109978,31.28890038,type_5,category_2
customer_id_2197,30.17709923,31.41600037,type_5,category_2
customer_id_1612,30.07509995,31.19449997,type_5,category_2
customer_id_1611,30.46809959,31.19070053,type_5,category_2
customer_id_1609,29.94239998,30.91810036,type_5,category_2
customer_id_1608,29.99749947,31.21240044,type_5,category_2
customer_id_1607,30.00970078,31.21549988,type_5,category_2
customer_id_1606,30.10630035,31.21850014,type_5,category_2
customer_id_1604,30.30459976,31.16309929,type_5,category_2
customer_id_2198,29.35169983,31.24799919,type_5,category_2
customer_id_2196,29.31500053,31.23060036,type_5,category_2
customer_id_1600,30.14999962,31.20639992,type_5,category_2
customer_id_1661,30.08740044,31.19440079,type_5,category_2
customer_id_303,30.10849953,31.18350029,type_5,category_2
customer_id_301,30.10199928,31.1989994,type_5,category_2
customer_id_299,30.18120003,31.11389923,type_5,category_2
customer_id_446,30.0802002,31.16090012,type_5,category_2
customer_id_445,30.07309914,31.17219925,type_5,category_2
customer_id_442,29.98460007,31.21439934,type_5,category_2
customer_id_441,30.10980034,31.21209908,type_5,category_2
customer_id_440,30.07480049,31.16449928,type_5,category_2
customer_id_439,30.07900047,31.1697998,type_5,category_2
customer_id_2686,30.00329971,31.24029922,type_5,category_2
customer_id_435,30.06089973,31.18230057,type_5,category_2
customer_id_432,30.07519913,31.15690041,type_5,category_2
customer_id_431,30.125,31.19619942,type_5,category_2
customer_id_449,29.99760056,31.21389961,type_5,category_2
customer_id_430,30.10740089,31.20800018,type_5,category_2
customer_id_2337,29.98789978,31.28359985,type_8,category_2
customer_id_424,30.04330063,31.21360016,type_5,category_2
customer_id_422,30.07159996,31.16060066,type_5,category_2
customer_id_421,30.04509926,31.17840004,type_5,category_2
customer_id_420,30.07559967,31.15970039,type_5,category_2
customer_id_447,30.06819916,31.18560028,type_5,category_2
customer_id_2689,30.14019966,31.33090019,type_5,category_2
customer_id_411,29.95280075,30.93759918,type_5,category_2
customer_id_408,29.94190025,30.91729927,type_5,category_2
customer_id_400,29.95879936,30.9470005,type_5,category_2
customer_id_398,29.98259926,30.93790054,type_5,category_2
customer_id_397,29.94280052,30.92270088,type_5,category_2
customer_id_2694,30.1303997,31.36149979,type_5,category_2
customer_id_388,29.92700005,30.91799927,type_5,category_2
customer_id_387,29.95459938,30.92499924,type_5,category_2
customer_id_386,29.97200012,30.95479965,type_5,category_2
customer_id_385,30.0340004,31.00090027,type_5,category_2
customer_id_2697,30.11339951,31.29339981,type_5,category_2
customer_id_383,29.94269943,30.91900063,type_5,category_2
customer_id_382,29.95619965,30.93959999,type_5,category_2
customer_id_381,29.94009972,30.91670036,type_5,category_2
customer_id_380,29.94729996,31.04980087,type_5,category_2
customer_id_379,30.03420067,31.00079918,type_5,category_2
customer_id_378,29.93959999,30.92149925,type_5,category_2
customer_id_2698,29.98509979,31.41650009,type_5,category_2
customer_id_2699,30.13529968,31.3314991,type_5,category_2
customer_id_409,29.92950058,30.90159988,type_5,category_2
customer_id_401,29.95050049,30.90119934,type_5,category_2
customer_id_418,30.04999924,31.19129944,type_5,category_2
customer_id_416,30.11750031,31.20739937,type_5,category_2
customer_id_68,30.14909935,31.36720085,type_5,category_2
customer_id_67,30.1487999,31.36639977,type_5,category_2
customer_id_66,30.16290092,31.38209915,type_5,category_2
customer_id_65,30.15870094,31.38129997,type_5,category_2
customer_id_64,30.16889954,31.44569969,type_5,category_2
customer_id_63,30.17000008,31.45569992,type_5,category_2
customer_id_62,30.23740005,31.46890068,type_5,category_2
customer_id_61,30.16589928,31.47030067,type_5,category_2
customer_id_89,30.31329918,31.18429947,type_5,category_2
customer_id_90,30.30400085,31.17930031,type_5,category_2
customer_id_91,30.31769943,31.13050079,type_5,category_2
customer_id_92,30.36030006,31.14570045,type_5,category_2
customer_id_118,30.1760006,31.26819992,type_5,category_2
customer_id_117,30.16620064,31.34250069,type_5,category_2
customer_id_116,30.35079956,31.20669937,type_5,category_2
customer_id_114,30.20910072,31.28380013,type_5,category_2
customer_id_113,30.35289955,31.21859932,type_5,category_2
customer_id_69,30.15159988,31.32859993,type_5,category_2
customer_id_417,29.99250031,31.21389961,type_5,category_2
customer_id_70,30.13870049,31.28370094,type_5,category_2
customer_id_72,30.13170052,31.28179932,type_5,category_2
customer_id_414,29.94680023,30.90509987,type_5,category_2
customer_id_413,29.96419907,30.91570091,type_5,category_2
customer_id_428,30.06760025,31.17130089,type_5,category_2
customer_id_2734,30.05610085,31.35840034,type_5,category_2
customer_id_246,30.05139923,31.1697998,type_5,category_2
customer_id_245,30.03879929,31.17519951,type_5,category_2
customer_id_88,30.53429985,31.25810051,type_5,category_2
customer_id_2764,30.0366993,31.2507,type_5,category_2
customer_id_86,30.46260071,31.18560028,type_5,category_2
customer_id_85,30.53319931,31.25580025,type_5,category_2
customer_id_83,30.16020012,31.33009911,type_5,category_2
customer_id_81,30.15970039,31.3185997,type_5,category_2
customer_id_80,30.12669945,31.28549957,type_5,category_2
customer_id_78,30.16110039,31.30489922,type_5,category_2
customer_id_77,30.14150047,31.29109955,type_5,category_2
customer_id_2766,30.01029968,31.33499908,type_5,category_2
customer_id_74,30.15609932,31.31579971,type_5,category_2
customer_id_71,30.17340088,31.45170021,type_5,category_2
customer_id_1673,29.93420029,30.91909981,type_5,category_2
customer_id_402,29.95750046,30.94149971,type_5,category_2
customer_id_404,29.9803009,30.94140053,type_5,category_2
customer_id_372,29.96649933,30.94820023,type_5,category_2
customer_id_374,29.97069931,30.91950035,type_5,category_2
customer_id_2660,30.04920006,31.31959915,type_5,category_2
customer_id_480,30.27260017,30.91080093,type_5,category_2
customer_id_2663,29.97430038,31.26980019,type_5,category_2
customer_id_2664,30.14179993,31.32570076,type_5,category_2
customer_id_477,30.04529953,31.15999985,type_5,category_2
customer_id_476,30.0053997,31.20940018,type_5,category_2
customer_id_474,29.98800087,31.20919991,type_5,category_2
customer_id_473,30.04590034,31.13570023,type_5,category_2
customer_id_472,30.11459923,31.16729927,type_5,category_2
customer_id_470,30.14069939,31.07780075,type_5,category_2
customer_id_469,29.98270035,31.21229935,type_5,category_2
customer_id_468,30.04409981,31.16830063,type_5,category_2
customer_id_2667,30.05629921,31.30209923,type_5,category_2
customer_id_465,30.10880089,31.18149948,type_5,category_2
customer_id_2668,29.62000084,31.29809952,type_5,category_2
customer_id_249,30.00769997,31.17580032,type_5,category_2
customer_id_463,30.06430054,31.19029999,type_5,category_2
customer_id_289,30.18059921,31.10680008,type_5,category_2
customer_id_278,30.17020035,31.10409927,type_5,category_2
customer_id_298,30.08169937,31.18379974,type_5,category_2
customer_id_296,30.09029961,31.18309975,type_5,category_2
customer_id_295,30.09259987,31.21380043,type_5,category_2
customer_id_294,30.13209915,31.17289925,type_5,category_2
customer_id_2719,29.98670006,31.28510094,type_5,category_2
customer_id_292,30.10070038,31.19919968,type_5,category_2
customer_id_291,30.08410072,31.21850014,type_5,category_2
customer_id_306,29.99690056,31.1310997,type_5,category_2
customer_id_290,30.10860062,31.18079948,type_5,category_2
customer_id_288,30.10180092,31.21680069,type_5,category_2
customer_id_2720,30.1413002,31.33720016,type_5,category_2
customer_id_286,30.07679939,31.2147007,type_5,category_2
customer_id_2723,30.10709953,31.25889969,type_5,category_2
customer_id_284,30.0958004,31.20089912,type_5,category_2
customer_id_283,30.0923996,31.21369934,type_5,category_2
customer_id_281,30.10129929,31.19919968,type_5,category_2
customer_id_280,30.17009926,31.12360001,type_5,category_2
customer_id_277,30.08799934,31.20249939,type_5,category_2
customer_id_403,29.90850067,30.89920044,type_5,category_2
customer_id_462,30.03070068,31.11930084,type_5,category_2
customer_id_2672,29.99040031,31.31089973,type_5,category_2
customer_id_2644,29.80940056,31.30170059,type_5,category_2
customer_id_2645,30.16230011,31.33819962,type_5,category_2
customer_id_2647,30.12339973,31.31940079,type_5,category_2
customer_id_2648,29.97430038,31.48220062,type_5,category_2
customer_id_496,30.04220009,31.21850014,type_5,category_2
customer_id_2653,30.14220047,31.35449982,type_5,category_2
customer_id_492,30.2928009,30.91150093,type_5,category_2
customer_id_2654,30.14290047,31.35490036,type_5,category_2
customer_id_2655,30.12409973,31.28840065,type_5,category_2
customer_id_488,30.0447998,31.18309975,type_5,category_2
customer_id_2656,30.16049957,31.35589981,type_5,category_2
customer_id_2639,30.1616993,31.33799934,type_5,category_2
customer_id_2700,30.13820076,31.33110046,type_5,category_2
customer_id_451,30.05520058,31.17000008,type_5,category_2
customer_id_448,30.07600021,31.17830086,type_5,category_2
customer_id_407,29.93260002,30.91670036,type_5,category_2
customer_id_2693,30.18120003,31.41390038,type_5,category_2
customer_id_2638,30.10770035,31.32169914,type_5,category_2
customer_id_2671,30.03849983,31.33729935,type_5,category_2
customer_id_452,30.05130005,31.19059944,type_5,category_2
customer_id_507,30.12940025,31.24690056,type_5,category_2
customer_id_457,30.04310036,31.18600082,type_5,category_2
customer_id_2676,30.16160011,31.33769989,type_5,category_2
customer_id_2677,30.14139938,31.31920052,type_5,category_2
customer_id_453,30.0435009,31.20590019,type_5,category_2
customer_id_482,30.10849953,31.1833992,type_5,category_2
customer_id_2659,30.04409981,31.3701992,type_5,category_2
customer_id_484,30.1257,31.12759972,type_5,category_2
customer_id_2657,30.15609932,31.35429955,type_5,category_2
customer_id_516,30.20509911,31.13990021,type_5,category_2
customer_id_2341,30.13129997,31.32830048,type_5,category_2
customer_id_514,30.21590042,31.19120026,type_5,category_2
customer_id_513,30.21850014,31.18980026,type_5,category_2
customer_id_512,30.11919975,31.24979973,type_5,category_2
customer_id_511,30.20859909,31.14609909,type_5,category_2
customer_id_510,30.21879959,31.21360016,type_5,category_2
customer_id_509,30.37579918,31.16230011,type_5,category_2
customer_id_2635,30.10650063,31.26250076,type_5,category_2
customer_id_506,30.04439926,31.16469955,type_5,category_2
customer_id_1674,29.94350052,30.90719986,type_5,category_2
customer_id_1675,29.92370033,30.92090034,type_5,category_2
customer_id_1676,30.14209938,31.25079918,type_5,category_2
customer_id_1769,30.04430008,31.1746006,type_5,category_2
customer_id_1768,30.33379936,31.27490044,type_5,category_2
customer_id_1767,30.55760002,31.26799965,type_5,category_2
customer_id_2163,29.9633007,31.14349937,type_5,category_2
customer_id_1765,29.9965992,31.20359993,type_5,category_2
customer_id_1764,30.00239944,31.19879913,type_5,category_2
customer_id_1763,29.99469948,31.14069939,type_5,category_2
customer_id_1762,30.25230026,31.36619949,type_5,category_2
customer_id_1761,29.98749924,31.17490005,type_5,category_2
customer_id_2165,30.14990044,31.35090065,type_5,category_2
customer_id_1771,30.38780022,31.26679993,type_5,category_2
customer_id_2154,30.06669998,31.27350044,type_5,category_2
customer_id_2152,30.0781002,31.25790024,type_5,category_2
customer_id_1854,30.2140007,31.3567009,type_5,category_2
customer_id_2011,30.09359932,31.24559975,type_5,category_2
customer_id_2010,29.57640076,31.30330086,type_5,category_2
customer_id_2086,30.06749916,31.17749977,type_5,category_2
customer_id_1770,30.08270073,31.20269966,type_5,category_2
customer_id_2090,30.03569984,31.25270081,type_5,category_2
customer_id_1787,30.0821991,31.2098999,type_5,category_2
customer_id_1777,30.03680038,31.18490028,type_5,category_2
customer_id_1736,29.99290085,31.17020035,type_5,category_2
customer_id_1735,29.98800087,31.15509987,type_5,category_2
customer_id_1732,29.98859978,31.15839958,type_5,category_2
customer_id_1731,29.98259926,31.2064991,type_5,category_2
customer_id_1730,29.98530006,31.16720009,type_5,category_2
customer_id_1729,29.98800087,31.15509987,type_5,category_2
customer_id_1728,29.99979973,31.19370079,type_5,category_2
customer_id_1727,29.98690033,31.20219994,type_5,category_2
customer_id_2167,30.15040016,31.36969948,type_5,category_2
customer_id_1756,30.35149956,31.20429993,type_5,category_2
customer_id_1759,30.2208004,31.35740089,type_5,category_2
customer_id_1784,30.30080032,31.15239906,type_5,category_2
customer_id_1783,30.06690025,31.17580032,type_5,category_2
customer_id_1782,29.93869972,30.92219925,type_5,category_2
customer_id_1781,30.07939911,31.16469955,type_5,category_2
customer_id_1780,30.05130005,31.18099976,type_5,category_2
customer_id_2162,30.18899918,31.14789963,type_5,category_2
customer_id_1775,30.13599968,31.26810074,type_5,category_2
customer_id_1737,30.0102005,31.21450043,type_5,category_2
customer_id_2001,30.17560005,31.41180038,type_5,category_2
customer_id_1998,29.84350014,31.30290031,type_5,category_2
customer_id_2071,30.06800079,31.38050079,type_5,category_2
customer_id_2065,30.01479912,31.33009911,type_5,category_2
customer_id_2064,30.13660049,31.38549995,type_5,category_2
customer_id_2061,29.87490082,31.29109955,type_5,category_2
customer_id_2072,29.85610008,31.33060074,type_5,category_2
customer_id_2055,30.10680008,31.28359985,type_5,category_2
customer_id_2054,30.15299988,31.22249985,type_5,category_2
customer_id_2074,29.94269943,30.93400002,type_5,category_2
customer_id_2107,30.04759979,31.32150078,type_5,category_2
customer_id_2075,30.04269981,31.27470016,type_5,category_2
customer_id_2041,30.00830078,31.32850075,type_5,category_2
customer_id_2079,30.16349983,31.32889938,type_5,category_2
customer_id_2038,30.0401001,31.33119965,type_5,category_2
customer_id_2033,30.13409996,31.34880066,type_5,category_2
customer_id_2029,29.9822998,31.27610016,type_5,category_2
customer_id_2028,29.83270073,31.3491993,type_5,category_2
customer_id_2026,29.9993,31.1406002,type_5,category_2
customer_id_2067,30.1439991,31.36000061,type_5,category_2
customer_id_1999,29.76440048,31.29899979,type_5,category_2
customer_id_2068,29.98530006,31.21489906,type_5,category_2
customer_id_2015,30.10449982,31.27659988,type_5,category_2
customer_id_1992,30.0442009,31.33440018,type_5,category_2
customer_id_1989,30.07690048,31.17930031,type_5,category_2
customer_id_1988,30.00970078,31.21459961,type_5,category_2
customer_id_1987,30.00830078,31.13769913,type_5,category_2
customer_id_2100,29.83679962,31.33139992,type_5,category_2
customer_id_1985,29.96579933,31.26210022,type_5,category_2
customer_id_1984,30.12249947,31.34390068,type_5,category_2
customer_id_1983,30.12849998,31.27070045,type_5,category_2
customer_id_1981,30.32110023,31.13050079,type_5,category_2
customer_id_2101,29.68619919,31.29990005,type_5,category_2
customer_id_1979,30.0447998,31.37179947,type_5,category_2
customer_id_1976,30.0258007,31.23870087,type_5,category_2
customer_id_1975,30.04339981,31.29070091,type_5,category_2
customer_id_2103,30.04109955,31.24279976,type_5,category_2
customer_id_1963,30.00670052,30.96019936,type_5,category_2
customer_id_2012,30.06780052,31.02890015,type_5,category_2
customer_id_2085,30.10549927,31.3192997,type_5,category_2
customer_id_2016,30.16379929,31.61870003,type_5,category_2
customer_id_2020,29.9951992,31.32489967,type_5,category_2
customer_id_1739,30.03249931,31.20409966,type_5,category_2
